0.0144188,0.028084,0.0350727,0.028084,0.0144188,
0.028084,0.0547002,0.0683123,0.0547002,0.028084,
0.0350727,0.0683123,0.0853117,0.0683123,0.0350727,
0.028084,0.0547002,0.0683123,0.0547002,0.028084,
0.0144188,0.028084,0.0350727,0.028084,0.0144188,
