0.00134197,0.00407653,0.00794,0.00991586,0.00794,0.00407653,0.00134197,
0.00407653,0.0123834,0.0241196,0.0301217,0.0241196,0.0123834,0.00407653,
0.00794,0.0241196,0.0469785,0.0586691,0.0469785,0.0241196,0.00794,
0.00991586,0.0301217,0.0586691,0.0732688,0.0586691,0.0301217,0.00991586,
0.00794,0.0241196,0.0469785,0.0586691,0.0469785,0.0241196,0.00794,
0.00407653,0.0123834,0.0241196,0.0301217,0.0241196,0.0123834,0.00407653,
0.00134197,0.00407653,0.00794,0.00991586,0.00794,0.00407653,0.00134197,
